block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['B', 'A']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",0,"[0, 0]",0,1,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.365],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['A', 'B']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(1.0)]",0,1,[0.73],[1.],2,1.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.365],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.73],[-1.],1,-1.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(-0.59), np.float64(-0.1)]",1,"[np.float64(1.3199999999999998), np.float64(0.83)]",0,0,[-0.1971],[0.73],2,1.075,-0.59,-0.1
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, 0.0]","['25', '75']","[0, 0]","[np.float64(0.0), np.float64(-0.1)]",1,"[np.float64(0.365), np.float64(0.46499999999999997)]",0,0,[-0.09855],[0.365],2,0.415,0.0,-0.1
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.59), np.float64(0.0)]",0,"[np.float64(0.04500000000000004), np.float64(-0.365)]",0,1,[0.46355],[0.135],2,-0.15999999999999998,0.59,0.0
0,3,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.5945), np.float64(-0.21534999999999999)]",0,"[np.float64(-0.058050000000000046), np.float64(-0.24820000000000003)]",0,1,[0.4901585],[0.03645],3,-0.15312500000000004,0.5945,-0.21534999999999999
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(0.18879999999999986), np.float64(-0.017)]",0,"[np.float64(-0.9916999999999998), np.float64(-0.7858999999999999)]",0,1,[-0.783217],[-0.8029],3,-0.8887999999999998,0.18879999999999986,-0.017
