block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[1, 0]",0,0,[0.11],[0.5],1,0.5,0.0,0.0
0,1,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[0, 0]",0,"[0, -1]",0,1,[-0.11],[-0.5],1,-0.5,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.5), np.float64(0.0)]",0,"[np.float64(0.39), np.float64(-0.11)]",0,1,[0.1958],[0.39],2,0.14,0.5,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[10.0, 0.0]","['75', '25']","[0, 1]","[0, 0]",1,"[0, 1]",0,0,[0.11],[0.5],1,0.5,0.0,0.0
0,2,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.5)]",0,"[np.float64(0.11), np.float64(-0.39)]",0,1,[-0.1958],[-0.39],2,-0.14,0.0,-0.5
0,1,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.22],[-1.],1,-1.0,0.0,0.0
0,2,0,State GH,"['G', 'H']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[np.float64(-0.5), np.float64(-0.97)]",0,"[np.float64(-0.28), np.float64(0.18999999999999995)]",0,1,[-0.3916],[-0.78],2,-0.04500000000000004,-0.5,-0.97
0,2,0,State CD,"['C', 'D']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[np.float64(0.0), np.float64(0.97)]",1,"[np.float64(-0.11), np.float64(-0.07999999999999996)]",0,0,[0.1958],[0.39],2,-0.09499999999999997,0.0,0.97
0,3,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.8783000000000001), np.float64(-0.055)]",0,"[np.float64(-0.07410000000000005), np.float64(-0.1408)]",0,1,[0.262724],[0.3042],3,-0.10745000000000003,0.8783000000000001,-0.055
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.7716000000000001), np.float64(-0.875)]",1,"[np.float64(1.1632), np.float64(0.26659999999999995)]",0,0,[-0.415448],[-0.1084],3,0.7149,-0.7716000000000001,-0.875
