block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.5), np.float64(-0.5)]",0,0,1,0.0,0.0,0.0
0,1,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.5), np.float64(-0.5)]",0,0,1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[np.float64(0.5), np.float64(-0.5)]",0,0,1,0.0,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.28), np.float64(-0.37)]",0,"[np.float64(0.21999999999999997), np.float64(-0.13)]",0,1,2,0.044999999999999984,0.28,-0.37
0,2,0,State CD,"['C', 'D']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.28), np.float64(-0.37)]",0,"[np.float64(0.21999999999999997), np.float64(-0.13)]",0,1,2,0.044999999999999984,0.28,-0.37
0,1,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[0, 0]",1,"[np.float64(0.5), np.float64(-0.5)]",0,0,1,0.0,0.0,0.0
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.28), np.float64(-0.37)]",0,"[np.float64(0.21999999999999997), np.float64(-0.13)]",0,1,2,0.044999999999999984,0.28,-0.37
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.28), np.float64(-0.37)]",0,"[np.float64(0.21999999999999997), np.float64(-0.13)]",0,1,2,0.044999999999999984,0.28,-0.37
0,3,0,State CD,"['D', 'C']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.44279999999999997), np.float64(-0.44279999999999997)]",0,"[np.float64(0.05720000000000003), np.float64(-0.05720000000000003)]",0,1,3,0.0,0.44279999999999997,-0.44279999999999997
0,3,0,State AB,"['B', 'A']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.44279999999999997), np.float64(-0.44279999999999997)]",0,"[np.float64(-0.44279999999999997), np.float64(0.44279999999999997)]",0,1,3,0.0,0.44279999999999997,-0.44279999999999997
