block_number,trial_number,state_index,state_id,stim_id,context,feedback,probabilities,rewards,q_values,action,prediction_errors,correct_action,accuracy,context_value,context_prediction_errors,trial_total,averaged_pe,q_values1,q_values2
0,1,0,State CD,"['C', 'D']",Reward,"[0.0, 0.0]","['75', '25']","[0, 0]","[0, 0]",1,"[0, 0]",0,0,[0.],[0.],1,0.0,0.0,0.0
0,1,0,State EF,"['E', 'F']",Loss Avoid,"[-10.0, -10.0]","['25', '75']","[-1, -1]","[0, 0]",1,"[-1, -1]",0,0,[-0.95],[-1.],1,-1.0,0.0,0.0
0,1,0,State GH,"['G', 'H']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[0, 0]",1,"[0, -1]",0,0,[-0.475],[-0.5],1,-0.5,0.0,0.0
0,1,0,State AB,"['A', 'B']",Reward,"[0.0, 10.0]","['75', '25']","[0, 1]","[0, 0]",0,"[0, 1]",0,1,[0.475],[0.5],1,0.5,0.0,0.0
0,2,0,State EF,"['F', 'E']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(-0.85), np.float64(-0.62)]",1,"[np.float64(1.7999999999999998), np.float64(0.57)]",0,0,[-0.5225],[0.45],2,1.1849999999999998,-0.85,-0.62
0,2,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.0), np.float64(0.85)]",1,"[np.float64(0.525), np.float64(-1.325)]",0,0,[0.49875],[0.025],2,-0.39999999999999997,0.0,0.85
0,2,0,State CD,"['D', 'C']",Reward,"[10.0, 10.0]","['75', '25']","[1, 1]","[np.float64(0.0), np.float64(0.0)]",0,"[np.float64(1.0), np.float64(1.0)]",0,1,[0.95],[1.],2,1.0,0.0,0.0
0,2,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.0), np.float64(-0.62)]",0,"[np.float64(0.475), np.float64(0.09499999999999997)]",0,1,[-0.49875],[-0.025],2,0.285,0.0,-0.62
0,3,0,State AB,"['A', 'B']",Reward,"[10.0, 0.0]","['75', '25']","[1, 0]","[np.float64(0.44625), np.float64(0.02849999999999997)]",0,"[np.float64(0.05499999999999999), np.float64(-0.52725)]",0,1,[0.4999375],[0.00125],3,-0.236125,0.44625,0.02849999999999997
0,4,0,State AB,"['B', 'A']",Reward,"[0.0, 10.0]","['75', '25']","[1, 0]","[np.float64(0.48035), np.float64(-0.4196625)]",0,"[np.float64(0.019712500000000077), np.float64(-0.08027499999999999)]",0,1,[0.49999688],[6.25e-05],4,-0.030281249999999954,0.48035,-0.4196625
0,3,0,State GH,"['H', 'G']",Loss Avoid,"[-10.0, 0.0]","['25', '75']","[0, -1]","[np.float64(0.2945), np.float64(-0.53925)]",0,"[np.float64(0.20425000000000004), np.float64(0.038000000000000034)]",0,1,[-0.4999375],[-0.00125],3,0.12112500000000004,0.2945,-0.53925
0,3,0,State EF,"['E', 'F']",Loss Avoid,"[0.0, -10.0]","['25', '75']","[0, -1]","[np.float64(0.6799999999999998), np.float64(-0.2666)]",0,"[np.float64(-0.15749999999999986), np.float64(-0.21090000000000003)]",0,1,[-0.501125],[0.0225],3,-0.18419999999999995,0.6799999999999998,-0.2666
